title,description,instructions,type,mobile,width,height,url,game_id,iframe_url,embed_code,thumb
BURGER CATCH,"Move the tray left and right to collect the ordered ingredients! If time runs out or you collect too many extra ingredients, you will lose hearts. If you run out of hearts, it's game over.",Drag left or right to move the tray.,html5,false,378,672,https://html5.gamedistribution.com/a9afce108d824d6f838218dd87aa2ef4/,a9afce108d824d6f838218dd87aa2ef4,https://html5.gamedistribution.com/a9afce108d824d6f838218dd87aa2ef4/,"<iframe src=""https://html5.gamedistribution.com/a9afce108d824d6f838218dd87aa2ef4/"" width=""378"" height=""672"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/a9afce108d824d6f838218dd87aa2ef4-512x384.jpg
Purrfect Puzzle,"Purrfect Puzzle is an adorable cat-themed tile-merging puzzle game where players strategically place and combine cat tiles with different values to achieve higher scores. With relaxing pastel visuals, the game challenges players to think ahead while enjoying a cozy, heartwarming experience. Perfect for puzzle lovers and cat enthusiasts alike!",Follow on screen instructions. ,html5,false,800,600,https://html5.gamedistribution.com/93f92f5d41d841cfbfb21df8b669811f/,93f92f5d41d841cfbfb21df8b669811f,https://html5.gamedistribution.com/93f92f5d41d841cfbfb21df8b669811f/,"<iframe src=""https://html5.gamedistribution.com/93f92f5d41d841cfbfb21df8b669811f/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/93f92f5d41d841cfbfb21df8b669811f-512x512.jpg
Escape From Tung Tung Sahur,"Escape From Tung Tung Sahur is a fast-paced runner-platformer where quick reflexes are your only chance of survival! You play as a lone runner escaping the bizarre and relentless anomaly known as Tung Tung Sahur. Sprint across platforms, leap over deadly gaps, and avoid sudden obstacles. With intuitive one-touch controls, the game is easy to play but challenging to master. Each level introduces new platform layouts and jump timing that push your skills to the limit. ","On Desktop: Press Arrow Up or Spacebar to jump.
On Mobile: Tap to jump.",html5,false,1280,720,https://html5.gamedistribution.com/4f6447a86e4e4e409173b38e2211b52e/,4f6447a86e4e4e409173b38e2211b52e,https://html5.gamedistribution.com/4f6447a86e4e4e409173b38e2211b52e/,"<iframe src=""https://html5.gamedistribution.com/4f6447a86e4e4e409173b38e2211b52e/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/4f6447a86e4e4e409173b38e2211b52e-200x120.jpg
I Am Security,"Have you ever wanted to be a hardened security officer and be on the front lines of maintaining order? In I Am Security, an ultra-realistic role-playing simulator, you play the role of a professional security guard. You decide whether or not to allow them to enter. Some guests may try to sneak in with prohibited items and find these hidden items. Performs tasks in a variety of scenarios to identify suspicious persons.","Mouse click or tap to play
",html5,false,1280,720,https://html5.gamedistribution.com/18e7a43aa4b2464599e969427ea44aed/,18e7a43aa4b2464599e969427ea44aed,https://html5.gamedistribution.com/18e7a43aa4b2464599e969427ea44aed/,"<iframe src=""https://html5.gamedistribution.com/18e7a43aa4b2464599e969427ea44aed/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/18e7a43aa4b2464599e969427ea44aed-512x384.jpg
Merge Brainrot,"Drop and merge the most cursed Italian Brainrot memes!
From ""Trallallero Trallala"" to ""Tum Tum Tum Saur! and ""Boneca Ambalabu"", they’re all here.
What final Brainrot will you unlock? Dare to find out!","- Drag and drop Brainrot memes from the top of the screen.
- When two identical memes touch, they merge into a new one!",html5,false,800,600,https://html5.gamedistribution.com/ea08335b6c9043e7a2403f6d5e8d1664/,ea08335b6c9043e7a2403f6d5e8d1664,https://html5.gamedistribution.com/ea08335b6c9043e7a2403f6d5e8d1664/,"<iframe src=""https://html5.gamedistribution.com/ea08335b6c9043e7a2403f6d5e8d1664/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/ea08335b6c9043e7a2403f6d5e8d1664-512x384.jpg
Pipe Puzzle: Connect & Flow,"Pipe Puzzle: Connect & Flow – Relaxing Brain Teaser
Connect the pipes, let the water flow, and solve hundreds of satisfying puzzles!
Pipe Puzzle: Connect & Flow is a relaxing and addictive puzzle game where your mission is simple: fix the pipes and restore the flow of water. Perfect for all ages, it's the ultimate brain exercise you can play anytime, anywhere.","Rotate pipe pieces to connect them all
Make sure the water flows from start to end
Use hints when you get stuck
Complete levels to unlock new challenges!",html5,false,800,600,https://html5.gamedistribution.com/77569f589cf84438a280efbe72eb0fa8/,77569f589cf84438a280efbe72eb0fa8,https://html5.gamedistribution.com/77569f589cf84438a280efbe72eb0fa8/,"<iframe src=""https://html5.gamedistribution.com/77569f589cf84438a280efbe72eb0fa8/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/77569f589cf84438a280efbe72eb0fa8-512x384.jpg
Bubble Shooter Legend,Enjoy a fun shooting puzzle game in Bubble Shooter Legend. Use your shooting skills in this casual puzzle game. Your goal is to match bubbles of the same color. Make them explode and disappear to complete each level step by step. Match three or more bubbles of the same color by aiming and firing them to explode and eliminate them!,"Mouse click or tap to play
",html5,false,1280,720,https://html5.gamedistribution.com/77b3832bea20471ea28d506e1b415825/,77b3832bea20471ea28d506e1b415825,https://html5.gamedistribution.com/77b3832bea20471ea28d506e1b415825/,"<iframe src=""https://html5.gamedistribution.com/77b3832bea20471ea28d506e1b415825/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/77b3832bea20471ea28d506e1b415825-512x384.jpg
Supermarket Sort: Grocery Game,"Sharpen your sorting skills, challenge your brain, and race against the clock in each level. With increasingly tricky puzzles and tons of grocery items to sort, the fun never stops!","Take on the role of a highly organized shelf-stocker, where your task is to categorize and arrange various groceries into tidy boxes. Each box should only contain items of the same type—be it fresh produce, packaged snacks, or beverages. Meticulous sorting is the key to success, as proper organization frees up more space. However, beware! As you progress in the game, you’ll face challenges with mixed groceries, confined space, and an expanding variety of items.",html5,false,1280,720,https://html5.gamedistribution.com/4872dd63a1034a46b848a645ef92a60f/,4872dd63a1034a46b848a645ef92a60f,https://html5.gamedistribution.com/4872dd63a1034a46b848a645ef92a60f/,"<iframe src=""https://html5.gamedistribution.com/4872dd63a1034a46b848a645ef92a60f/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/4872dd63a1034a46b848a645ef92a60f-512x384.jpg
NSR Street Car Racing,"Hit the Streets & Dominate the Race!
Jump into heart-pounding street racing action! Collect and customize high-performance cars, master intense drifts, unleash nitro boosts, and conquer challenging races. Prove your skills and become the ultimate street-racing legend!

Ready, Set, Drift!
","Game Controls:
	•	Steer: Use A/D or Left/Right Arrow keys to steer.
	•	Accelerate: Hold W or Up Arrow to speed up.
	•	Brake/Reverse: Press S or Down Arrow to brake or reverse.
	•	Drift: Tap and hold Spacebar for stylish drifting around corners.
	•	Nitro Boost: Press Shift for an explosive burst of speed!

Get behind the wheel and dominate the streets!",html5,false,800,600,https://html5.gamedistribution.com/d632553ef7264d99aa438310073a6dc3/,d632553ef7264d99aa438310073a6dc3,https://html5.gamedistribution.com/d632553ef7264d99aa438310073a6dc3/,"<iframe src=""https://html5.gamedistribution.com/d632553ef7264d99aa438310073a6dc3/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/d632553ef7264d99aa438310073a6dc3-512x512.jpg
Stickman Gun Shooter,"Get ready to dive into a unique shooting experience with Stickman Gun Shooter! Enjoy an experience that invites you to take control of an expert shooter as you use a spinning gun to defeat fun Stickmans.
The game combines realistic ragdoll physics with exciting and simple gameplay - your goal will be to destroy the yellow Stickmans that get in your way, overcoming different levels with different challenges and obstacles, while demonstrating your sniper skills! 
","Easy to understand;
Nice and addictive gameplay;
Shooter Physics;
Awesome HD Graphics;
Challenging levels ,

Use the mouse or touch to play",html5,false,800,600,https://html5.gamedistribution.com/2e53f90d22e74cef93eb9ac3533155cd/,2e53f90d22e74cef93eb9ac3533155cd,https://html5.gamedistribution.com/2e53f90d22e74cef93eb9ac3533155cd/,"<iframe src=""https://html5.gamedistribution.com/2e53f90d22e74cef93eb9ac3533155cd/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/2e53f90d22e74cef93eb9ac3533155cd-512x384.jpg
Buckshot Roulette,"Do you dare to bet your life on an exciting roulette wheel showdown? Buckshot Roulette is a gun simulator that combines strategy, shooting and survival. Instead of a pistol, a powerful shotgun was used. Every pull of the trigger is a choice of fate. The winner lives, the loser dies. You will begin a Turn-Based shooting roulette game. Each round will have a fixed number of bullets and blanks.","Mouse click or tap to play
",html5,false,1280,720,https://html5.gamedistribution.com/87c6432822364f3f8ac0dddfcb41611e/,87c6432822364f3f8ac0dddfcb41611e,https://html5.gamedistribution.com/87c6432822364f3f8ac0dddfcb41611e/,"<iframe src=""https://html5.gamedistribution.com/87c6432822364f3f8ac0dddfcb41611e/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/87c6432822364f3f8ac0dddfcb41611e-512x512.jpg
Octopus Invasion,"Dive into the ocean and control a hungry octopus on its journey to become the ultimate sea predator! Hunt fish, evolve new abilities, and unlock deeper, more dangerous zones in this addictive underwater adventure.","Move & Hunt – Swipe to guide your octopus and eat smaller sea creatures.
Grow Stronger – Gain XP to upgrade stats like speed, tentacles, and stomach capacity.
Evolve – Unlock powerful new forms by meeting stat requirements.
Explore – Access new zones with unique fish and challenges.
Complete Quests – Earn keys and rewards to progress faster.
Use Gatherers – Deploy stingrays to automatically collect resources.",html5,false,800,600,https://html5.gamedistribution.com/cd3197c4f5294dc5b99122c2fedbac21/,cd3197c4f5294dc5b99122c2fedbac21,https://html5.gamedistribution.com/cd3197c4f5294dc5b99122c2fedbac21/,"<iframe src=""https://html5.gamedistribution.com/cd3197c4f5294dc5b99122c2fedbac21/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/cd3197c4f5294dc5b99122c2fedbac21-512x512.jpg
Brilliant Jewels,"Brilliant Jewels is a Match 3 game where you can either play against the time or try to pass levels with limited amount of moves. If you are feeling confident, you can also challenge the hard mode on the time attack mode. This game doesn't lack any sparkle! ",Match three or more similar jewels to clear them from the board. Match four or more to receive special tiles. Combine two special tiles to create something even more special.,html5,false,1400,875,https://html5.gamedistribution.com/888bd880be4e48439b42ddadf2e42a91/,888bd880be4e48439b42ddadf2e42a91,https://html5.gamedistribution.com/888bd880be4e48439b42ddadf2e42a91/,"<iframe src=""https://html5.gamedistribution.com/888bd880be4e48439b42ddadf2e42a91/"" width=""1400"" height=""875"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/888bd880be4e48439b42ddadf2e42a91-512x512.jpg
FRAGEN,"FRAGEN offers intense gunfights and challenges! With dynamic game modes, you can test your skills in different ways and become the best shooter out there!
Are you ready to join the fight? Gear up, and prove your skills!","Keyboard: WASD
G for grenade-gun
C for squat
R for reload
1 - primary weapon
2 - secondary weapon
M1 for aim
M2 for shooting
SPACE for jump
ESC or TAB for menu
SCROLL WHEEL for change weapon
SHIFT + W - run
SHIFT + W + C - slide",html5,false,800,600,https://html5.gamedistribution.com/626030ce36a249729e19df483d7836dc/,626030ce36a249729e19df483d7836dc,https://html5.gamedistribution.com/626030ce36a249729e19df483d7836dc/,"<iframe src=""https://html5.gamedistribution.com/626030ce36a249729e19df483d7836dc/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/626030ce36a249729e19df483d7836dc-512x512.jpg
